timestamp,total_power
.065,10460
.131,10306
1.061,10305
1.123,10767
1.192,11618
1.254,12158
1.323,12158
1.394,11809
1.464,11309
1.528,10961
1.591,10654
1.656,10807
1.718,10614
1.789,10614
1.851,10767
2.080,10922
2.146,11230
2.210,11230
2.275,11384
2.342,11230
2.403,11036
2.466,11344
2.528,11693
2.592,11846
2.665,11845
2.733,12307
2.795,12348
2.864,11693
3.064,11190
3.127,11036
3.191,11230
3.260,11539
3.322,11846
3.385,12153
3.446,12348
3.516,12347
3.585,11846
3.651,11539
3.715,11885
3.780,12733
3.846,12387
4.066,12233
4.134,12541
4.199,12539
4.262,12694
4.327,12541
4.391,12387
4.457,12233
4.525,11884
4.590,12038
4.656,12192
4.715,12192
4.784,12499
4.846,12345
5.067,11884
5.133,11731
5.197,11577
5.259,11731
5.323,11884
5.386,12347
5.451,12347
5.516,12499
5.581,12692
5.652,12345
5.715,12192
5.777,12039
5.841,11884
6.064,11537
6.135,11845
6.197,12193
6.260,12192
6.324,12347
6.388,11999
6.452,11999
6.517,11845
6.591,11691
6.657,11845
6.722,11999
6.792,11999
6.859,11845
7.066,12193
7.132,11846
7.198,11846
7.263,11845
7.330,11733
7.395,11885
7.461,12039
7.521,12694
7.582,12887
7.645,13851
7.704,13849
7.767,13390
7.830,13236
8.065,14429
8.134,17799
8.198,20474
8.264,22879
8.323,24784
8.387,26187
8.450,27444
8.514,28239
8.576,29342
8.644,29830
8.713,30477
8.782,30930
8.849,31077
8.918,31571
9.064,31724
9.125,32476
9.193,32629
9.256,31381
9.321,28501
